https://github.com/joel-costigliola/assertj-core/pull/1882,Closed,joel-costigliola/assertj-core
https://github.com/joel-costigliola/assertj-core/pull/1884,Closed,joel-costigliola/assertj-core
https://github.com/joel-costigliola/assertj-core/pull/1892,Open,joel-costigliola/assertj-core
https://github.com/joel-costigliola/assertj-core/pull/1893,Closed,joel-costigliola/assertj-core
https://github.com/GoogleContainerTools/jib/pull/2502,Merge,GoogleContainerTools/jib
https://github.com/rampatra/jbot/pull/178,Open,rampatra/jbot
https://github.com/OpenRefine/OpenRefine/pull/2612,Closed,OpenRefine/OpenRefine
https://github.com/perwendel/spark/pull/1174,Open,perwendel/spark
https://github.com/perwendel/spark/pull/1175,Open,perwendel/spark
https://github.com/jhy/jsoup/pull/1386,Open,jhy/jsoup
https://github.com/jhy/jsoup/pull/1390,Open,jhy/jsoup
https://github.com/square/javapoet/pull/783,Closed,square/javapoet
https://github.com/square/javapoet/pull/784,Open,square/javapoet
https://github.com/square/javapoet/pull/786,Open,square/javapoet
https://github.com/alibaba/fastjson/pull/3219,Closed,alibaba/fastjson
https://github.com/joel-costigliola/assertj-core/pull/1875,Closed,joel-costigliola/assertj-core
https://github.com/joel-costigliola/assertj-core/pull/1890,Merge,joel-costigliola/assertj-core
https://github.com/spotbugs/spotbugs/pull/1140,Open,spotbugs/spotbugs
https://github.com/spotbugs/spotbugs/pull/1141,Open,spotbugs/spotbugs
https://github.com/square/javapoet/pull/775,Open,square/javapoet
https://github.com/square/javapoet/pull/777,Open,square/javapoet
https://github.com/square/javapoet/pull/782,Open,square/javapoet
https://github.com/square/javapoet/pull/778,Closed,square/javapoet
https://github.com/square/javapoet/pull/779,Open,square/javapoet
https://github.com/square/javapoet/pull/780,Open,square/javapoet
https://github.com/square/javapoet/pull/781,Open,square/javapoet
https://github.com/ronmamo/reflections/pull/290,Open,ronmamo/reflections
https://github.com/alibaba/fastjson/pull/3210,Open,alibaba/fastjson
https://github.com/DiUS/java-faker/pull/545,Closed,DiUS/java-faker
https://github.com/perwendel/spark/pull/1169,Open,perwendel/spark
https://github.com/DiUS/java-faker/pull/543,Closed,DiUS/java-faker
https://github.com/DiUS/java-faker/pull/555,Closed,DiUS/java-faker
https://github.com/DiUS/java-faker/pull/554,Closed,DiUS/java-faker
https://github.com/stefan-niedermann/nextcloud-notes/pull/840,Merge,stefan-niedermann/nextcloud-notes
https://github.com/joel-costigliola/assertj-core/pull/1844,Closed,joel-costigliola/assertj-core
https://github.com/darkliang/assertj-core/pull/8,Merge,darkliang/assertj-core
,,
Closed,82,
Merged,59,
Open,73,
